steps,time,reward,delta,converged
386,0.0013802051544189453,0.0,0,False
387,0.0010120868682861328,0.0,0,False
388,0.0010330677032470703,0.0,0,False
389,0.0030591487884521484,0.0,0,False
390,0.0020029544830322266,0.0,0,False
391,0.004385948181152344,0.0,0,False
392,0.002201080322265625,0.0,0,False
393,0.002276182174682617,0.0,0,False
394,0.0014340877532958984,0.0,0,False
395,0.0032241344451904297,0.0,0,False
396,0.0023500919342041016,0.0,0,False
397,0.011583805084228516,0.0,0,False
398,0.0031080245971679688,0.0,0,False
399,0.0050008296966552734,0.0,0,False
400,0.0011870861053466797,0.0,0,False
401,0.0061130523681640625,0.0,0,False
402,0.0010988712310791016,0.0,0,False
403,0.00872802734375,0.0,0,False
404,0.0011489391326904297,0.0,0,False
405,0.0022919178009033203,0.0,0,False
406,0.0006399154663085938,0.0,0,False
407,0.0034949779510498047,0.0,0,False
408,0.003175973892211914,0.0,0,False
409,0.004773855209350586,0.0,0,False
410,0.010074853897094727,0.0,0,False
411,0.0012371540069580078,0.0,0,False
412,0.0009801387786865234,0.0,0,False
413,0.0020399093627929688,0.0,0,False
414,0.005149126052856445,0.0,0,False
415,0.0038299560546875,0.0,0,False
416,0.0019211769104003906,0.0,0,False
417,0.0013620853424072266,0.0,0,False
418,0.0074579715728759766,0.0,0,False
419,0.0020711421966552734,0.0,0,False
420,0.004603147506713867,0.0,0,False
421,0.0025479793548583984,0.0,0,False
422,0.006231069564819336,0.0,0,False
423,0.003410816192626953,0.0,0,False
424,0.006468057632446289,0.0,0,False
425,0.0038819313049316406,0.0,0,False
426,0.0007417201995849609,0.0,0,False
427,0.00127410888671875,0.0,0,False
428,0.0023751258850097656,0.0,0,False
429,0.004354238510131836,0.0,0,False
430,0.0023539066314697266,0.0,0,False
431,0.004579067230224609,0.0,0,False
432,0.009530067443847656,0.0,0,False
433,0.0022478103637695312,0.0,0,False
434,0.0053822994232177734,0.0,0,False
435,0.007202863693237305,0.0,0,False
436,0.003484964370727539,0.0,0,False
437,0.0015230178833007812,0.0,0,False
438,0.010917186737060547,0.0,0,False
439,0.004806041717529297,0.0,0,False
440,0.006484031677246094,0.0,0,False
441,0.004583835601806641,0.0,0,False
442,0.0024547576904296875,0.0,0,False
443,0.003968954086303711,0.0,0,False
444,0.007179975509643555,0.0,0,False
445,0.005676984786987305,0.0,0,False
446,0.002639293670654297,0.0,0,False
447,0.001779794692993164,0.0,0,False
448,0.0058629512786865234,0.0,0,False
449,0.00115203857421875,0.0,0,False
450,0.00834202766418457,0.0,0,False
451,0.0058438777923583984,0.0,0,False
452,0.0022950172424316406,0.0,0,False
453,0.000518798828125,0.0,0,False
454,0.0006232261657714844,0.0,0,False
455,0.0007569789886474609,0.0,0,False
456,0.00102996826171875,0.0,0,False
457,0.0015590190887451172,0.0,0,False
458,0.0007338523864746094,0.0,0,False
459,0.0012080669403076172,0.0,0,False
460,0.0025391578674316406,0.0,0,False
461,0.0023088455200195312,0.0,0,False
462,0.0019490718841552734,0.0,0,False
463,0.0008609294891357422,0.0,0,False
464,0.0007770061492919922,0.0,0,False
465,0.0019669532775878906,0.0,0,False
466,0.0040891170501708984,0.0,0,False
467,0.001542806625366211,0.0,0,False
468,0.005660057067871094,0.0,0,False
469,0.002788066864013672,0.0,0,False
470,0.0020399093627929688,0.0,0,False
471,0.0021331310272216797,0.0,0,False
472,0.0031380653381347656,0.0,0,False
473,0.0011661052703857422,0.0,0,False
474,0.0016918182373046875,0.0,0,False
475,0.0026769638061523438,0.0,0,False
476,0.003565073013305664,0.0,0,False
477,0.00630497932434082,0.0,0,False
478,0.001268148422241211,0.0,0,False
479,0.006158113479614258,0.0,0,False
480,0.002680063247680664,0.0,0,False
481,0.001180887222290039,0.0,0,False
482,0.0007901191711425781,0.0,0,False
483,0.006412029266357422,0.0,0,False
484,0.0037512779235839844,0.0,0,False
485,0.003014802932739258,0.0,0,False
486,0.0004520416259765625,0.0,0,False
487,0.0008769035339355469,0.0,0,False
488,0.0021009445190429688,0.0,0,False
489,0.0032749176025390625,0.0,0,False
490,0.003871917724609375,0.0,0,False
491,0.0008947849273681641,0.0,0,False
492,0.0013871192932128906,0.0,0,False
493,0.0010478496551513672,0.0,0,False
494,0.0009453296661376953,0.0,0,False
495,0.0030210018157958984,0.0,0,False
496,0.0026619434356689453,0.0,0,False
497,0.009011983871459961,0.0,0,False
498,0.007606983184814453,0.0,0,False
499,0.003980875015258789,0.0,0,False
500,0.0040111541748046875,0.0,0,False
501,0.004907131195068359,0.0,0,False
502,0.0017991065979003906,0.0,0,False
503,0.005284309387207031,0.0,0,False
504,0.0006389617919921875,0.0,0,False
505,0.0011172294616699219,0.0,0,False
506,0.0034461021423339844,0.0,0,False
507,0.002279996871948242,0.0,0,False
508,0.0028350353240966797,0.0,0,False
509,0.004187107086181641,0.0,0,False
510,0.0023610591888427734,0.0,0,False
511,0.006603717803955078,0.0,0,False
512,0.007112026214599609,0.0,0,False
513,0.0012009143829345703,0.0,0,False
514,0.0021550655364990234,0.0,0,False
515,0.0055806636810302734,0.0,0,False
516,0.0052797794342041016,0.0,0,False
517,0.0010807514190673828,0.0,0,False
518,0.0004508495330810547,0.0,0,False
519,0.003484964370727539,0.0,0,False
520,0.004302978515625,0.0,0,False
521,0.0008890628814697266,0.0,0,False
522,0.004390239715576172,0.0,0,False
523,0.0015759468078613281,0.0,0,False
524,0.0029408931732177734,0.0,0,False
525,0.001676797866821289,0.0,0,False
526,0.010126113891601562,0.0,0,False
527,0.0038080215454101562,0.0,0,False
528,0.006072998046875,0.0,0,False
529,0.0021240711212158203,0.0,0,False
530,0.0013718605041503906,0.0,0,False
531,0.0044672489166259766,0.0,0,False
532,0.0014941692352294922,0.0,0,False
533,0.0019378662109375,0.0,0,False
534,0.0053899288177490234,0.0,0,False
535,0.003204822540283203,0.0,0,False
536,0.004014015197753906,0.0,0,False
537,0.014621973037719727,0.0,0,False
538,0.0027549266815185547,0.0,0,False
539,0.006350994110107422,0.0,0,False
540,0.0015718936920166016,0.0,0,False
541,0.001010894775390625,0.0,0,False
542,0.003531217575073242,0.0,0,False
543,0.0020439624786376953,0.0,0,False
544,0.004342794418334961,0.0,0,False
545,0.0005021095275878906,0.0,0,False
546,0.002357959747314453,0.0,0,False
547,0.0010519027709960938,0.0,0,False
548,0.006076335906982422,0.0,0,False
549,0.002193927764892578,0.0,0,False
550,0.011533021926879883,0.0,0,False
551,0.011440038681030273,0.0,0,False
552,0.002048969268798828,0.0,0,False
553,0.003971099853515625,0.0,0,False
554,0.002583026885986328,0.0,0,False
555,0.007498025894165039,0.0,0,False
556,0.0027790069580078125,0.0,0,False
557,0.009738922119140625,0.0,0,False
558,0.0008492469787597656,0.0,0,False
559,0.003718852996826172,0.0,0,False
560,0.008307933807373047,0.0,0,False
561,0.001371145248413086,0.0,0,False
562,0.0031652450561523438,0.0,0,False
563,0.0058040618896484375,0.0,0,False
564,0.0005388259887695312,0.0,0,False
565,0.0025937557220458984,0.0,0,False
566,0.0029630661010742188,0.0,0,False
567,0.0035779476165771484,0.0,0,False
568,0.002410888671875,0.0,0,False
569,0.0013530254364013672,0.0,0,False
570,0.0020580291748046875,0.0,0,False
571,0.0018990039825439453,0.0,0,False
572,0.0048809051513671875,0.0,0,False
573,0.0012249946594238281,0.0,0,False
574,0.006966829299926758,0.0,0,False
575,0.004297018051147461,0.0,0,False
576,0.004027128219604492,0.0,0,False
577,0.001104116439819336,0.0,0,False
578,0.0009441375732421875,0.0,0,False
579,0.001299142837524414,0.0,0,False
580,0.001631021499633789,0.0,0,False
581,0.001238107681274414,0.0,0,False
582,0.007012844085693359,0.0,0,False
583,0.006170988082885742,0.0,0,False
584,0.0015921592712402344,0.0,0,False
585,0.0015969276428222656,0.0,0,False
586,0.00549626350402832,0.0,0,False
587,0.002147197723388672,0.0,0,False
588,0.0010488033294677734,0.0,0,False
589,0.001252889633178711,0.0,0,False
590,0.0014629364013671875,0.0,0,False
591,0.0018382072448730469,0.0,0,False
592,0.0038568973541259766,0.0,0,False
593,0.0008120536804199219,0.0,0,False
594,0.0030469894409179688,0.0,0,False
595,0.0029790401458740234,0.0,0,False
596,0.0024967193603515625,0.0,0,False
597,0.0012178421020507812,0.0,0,False
598,0.009282112121582031,0.0,0,False
599,0.0012180805206298828,0.0,0,False
600,0.0013010501861572266,0.0,0,False
601,0.00412297248840332,0.0,0,False
602,0.007651090621948242,0.0,0,False
603,0.0012180805206298828,0.0,0,False
604,0.00380706787109375,0.0,0,False
605,0.0014939308166503906,0.0,0,False
606,0.002019166946411133,0.0,0,False
607,0.0029566287994384766,0.0,0,False
608,0.005135774612426758,0.0,0,False
609,0.0004730224609375,0.0,0,False
610,0.011933088302612305,0.0,0,False
611,0.0007429122924804688,0.0,0,False
612,0.002711057662963867,0.0,0,False
613,0.005791902542114258,0.0,0,False
614,0.0009632110595703125,0.0,0,False
615,0.001990079879760742,0.0,0,False
616,0.0019528865814208984,0.0,0,False
617,0.0013561248779296875,0.0,0,False
618,0.002463102340698242,0.0,0,False
619,0.008323907852172852,0.0,0,False
620,0.002306699752807617,0.0,0,False
621,0.0004527568817138672,0.0,0,False
622,0.009037971496582031,0.0,0,False
623,0.003718852996826172,0.0,0,False
624,0.002064943313598633,0.0,0,False
625,0.007297039031982422,0.0,0,False
626,0.003823995590209961,0.0,0,False
627,0.0033042430877685547,0.0,0,False
628,0.006858110427856445,0.0,0,False
629,0.003864765167236328,0.0,0,False
630,0.0011560916900634766,0.0,0,False
631,0.0005393028259277344,0.0,0,False
632,0.010457992553710938,0.0,0,False
633,0.004986763000488281,0.0,0,False
634,0.0038220882415771484,0.0,0,False
635,0.0032188892364501953,0.0,0,False
636,0.001371145248413086,0.0,0,False
637,0.0015218257904052734,0.0,0,False
638,0.0014908313751220703,0.0,0,False
639,0.005732059478759766,0.0,0,False
640,0.003184080123901367,0.0,0,False
641,0.009011983871459961,0.0,0,False
642,0.002763986587524414,0.0,0,False
643,0.018289804458618164,0.0,0,False
644,0.0004181861877441406,0.0,0,False
645,0.0028181076049804688,0.0,0,False
646,0.0008599758148193359,0.0,0,False
647,0.008752107620239258,0.0,0,False
648,0.002368927001953125,0.0,0,False
649,0.0010409355163574219,0.0,0,False
650,0.0017850399017333984,0.0,0,False
651,0.002749919891357422,0.0,0,False
652,0.003409147262573242,0.0,0,False
653,0.0034618377685546875,0.0,0,False
654,0.0005621910095214844,0.0,0,False
655,0.0007429122924804688,0.0,0,False
656,0.0010311603546142578,0.0,0,False
657,0.0005960464477539062,0.0,0,False
658,0.0012531280517578125,0.0,0,False
659,0.0003829002380371094,0.0,0,False
660,0.0021729469299316406,0.0,0,False
661,0.000843048095703125,0.0,0,False
662,0.0007390975952148438,0.0,0,False
663,0.0008418560028076172,0.0,0,False
664,0.0034818649291992188,0.0,0,False
665,0.0009331703186035156,0.0,0,False
666,0.002843141555786133,0.0,0,False
667,0.0016632080078125,0.0,0,False
668,0.003693103790283203,0.0,0,False
669,0.009763002395629883,0.0,0,False
670,0.001973867416381836,0.0,0,False
671,0.003428220748901367,0.0,0,False
672,0.0024530887603759766,0.0,0,False
673,0.0026998519897460938,0.0,0,False
674,0.0011029243469238281,0.0,0,False
675,0.0009448528289794922,0.0,0,False
676,0.0045931339263916016,0.0,0,False
677,0.002664327621459961,0.0,0,False
678,0.0010669231414794922,0.0,0,False
679,0.008108854293823242,0.0,0,False
680,0.008069992065429688,0.0,0,False
681,0.0019812583923339844,0.0,0,False
682,0.0021092891693115234,0.0,0,False
683,0.012320995330810547,0.0,0,False
684,0.0010678768157958984,0.0,0,False
685,0.0010509490966796875,0.0,0,False
686,0.0012359619140625,0.0,0,False
687,0.000759124755859375,0.0,0,False
688,0.001947164535522461,0.0,0,False
689,0.001940011978149414,0.0,0,False
690,0.0014200210571289062,0.0,0,False
691,0.008430004119873047,0.0,0,False
692,0.003985166549682617,0.0,0,False
693,0.0010941028594970703,0.0,0,False
694,0.002504110336303711,0.0,0,False
695,0.000843048095703125,0.0,0,False
696,0.0014541149139404297,0.0,0,False
697,0.00356292724609375,0.0,0,False
698,0.0062372684478759766,0.0,0,False
699,0.003011941909790039,0.0,0,False
700,0.0031490325927734375,0.0,0,False
701,0.0007290840148925781,0.0,0,False
702,0.001753091812133789,0.0,0,False
703,0.007544994354248047,0.0,0,False
704,0.00448918342590332,0.0,0,False
705,0.0037848949432373047,0.0,0,False
706,0.00863790512084961,0.0,0,False
707,0.0072231292724609375,0.0,0,False
708,0.00046896934509277344,0.0,0,False
709,0.006985187530517578,0.0,0,False
710,0.004160165786743164,0.0,0,False
711,0.0011751651763916016,0.0,0,False
712,0.0025000572204589844,0.0,0,False
